solvability,accuracy,appropriateness,topic,addition,subtraction,multiplication,division,fractions,decimals,no_ops,total_ops,good,question,solution,answer,gpt35,gpt4,llama,llema,mammoth,mathwell,fkgl,ndc,question_length,solution_length
0,,,1,,,,,,,,,0,"A field hockey team has 42 players, and it has to take 21 players to the field at one time. 
The players are divided up into forwards, defensemen, and goalies. Each team has 5 players on each team. 
The forwards make up 25% of the players. The defensemen  make up 40% of the players. The goalies make up the rest of the players.
How many goalies does the team have?","def solution():
    #21 players are on each team
    players_per_team = 21
    #The team has 42 players total
    players_total = 42
    #Total teams per game
    teams_total = players_total / players_per_team
    #The forwards make up 25% of the players.
    forwards = 25
    #The defensemen  make up 40% of the players.
    defensemen = 40
    #The answer is
    result = teams_total - forwards - defensemen
    return result",-63.0,0,0,0,1,0,0,2.5,6.61,107,142
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,Naruto has 648 ramen noodles. He gives 16 to each of his 40 friends. How many ramen noodles does Naruto have left?,"def solution():
    #Initial number of ramen noodles
    initial_noodles = 648
    #Number of friends
    friends = 40
    #Number of noodles given to each friend
    noodles_per_friend = 16
    #Calculate the remaining noodles
    remaining_noodles = initial_noodles - (friends * noodles_per_friend)
    return remaining_noodles",8,0,0,0,0,1,0,2.6,9.74,41,109
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,Barbie has 200 dollars. She spends 10 dollars per day. How many days will she have dollars for?,"def solution():
    # Barbie has 200 dollars
    dollars_initial = 200
    # She spends 10 dollars per day
    dollars_per_day = 10
    # The answer is
    result = dollars_initial / dollars_per_day
    return result",20.0,0,0,0,0,1,0,0.9,10.07,29,71
0,,,0,,,,,,,,,0,"In the 2020 Olympics, the United States Women's National Team, nicknamed the U.S.WNT, had 20 wins and 5 losses. In the next Olympics, in 2024 and every 4 years after, they hope to win twice as many games as losses. 
How many games would they have won?","def solution():
    #In the 2020 Olympics, the USA Women's National Team had 20 wins and 5 losses
    games_won = 20
    games_lost = 5
    #In the next Olympics, in 2024 and every 4 years after, they hope to win twice as many games as losses
    answer = games_won * 2
    return answer",40,0,0,0,1,0,0,3.2,9.6,78,94
1,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,"If I can buy 20 candies in 30 minutes, how many candies can I buy in 50 minutes?","def solution():
    #I can buy 20 candies in 30 minutes
    candies_in_30_minutes = 20
    #I can buy 50 candies in 30 minutes
    candies_in_50_minutes = (candies_in_30_minutes * 50) / 30
    return candies_in_50_minutes
print(solution())",33.333333333333336,0,0,0,0,1,0,5.6,8.92,29,105
1,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,The Power Rangers have 200 gummy bears. They eat 20 gummy bears per day. How many days will they have to eat gummy bears?,"def solution():
    #The Power Rangers have 200 gummy bears
    gummy_bears_initial = 200
    #They eat 20 gummy bears per day
    gummy_bears_per_day = 20
    #The answer is
    result = gummy_bears_initial / gummy_bears_per_day
    return result",10.0,0,0,0,0,1,0,1.7,8.64,40,94
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Patrick Mahomes is the starting quarterback for the Kansas City Chiefs. In 2018, he threw 50 touchdowns. In 2019, he threw 42 touchdowns. How many touchdowns did Patrick Mahomes throw in 2018 and 2019?","def solution():
    #Number of touchdowns thrown in 2018
    touchdowns_2018 = 50
    #Number of touchdowns thrown in 2019
    touchdowns_2019 = 42
    #Total number of touchdowns thrown in 2018 and 2019
    total_touchdowns = touchdowns_2018 + touchdowns_2019
    return total_touchdowns
print(solution())",92,0,0,0,0,1,0,3.1,9.17,73,123
1,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,Two-thirds of the footballs used at Patrick Mahomes practice session are green in color. The other footballs are red in color. There are 20 red footballs. How many total footballs are there in practice?,"def solution():
    #Two-thirds of the footballs used at Patrick Mahome's practice session are green
    footballs = 20 / 3
    #The other footballs are red in color
    total = footballs + 20
    #200 red footballs
    #The total number of green and red footballs is 30
    return 30",30,0,0,0,1,0,0,4.2,7.77,50,89
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Patrick Mahomes threw 300 passes in 2017. He threw 350 passes in 2018. He threw 320 passes in 2019. How many passes did he throw in total?,"def solution():
    #Mahomes threw 300 passes in 2017
    passes_2017 = 300
    #He threw 350 passes in 2018
    passes_2018 = 350
    #He threw 320 passes in 2019
    passes_2019 = 320
    #The answer is
    result = passes_2017 + passes_2018 + passes_2019
    return result",970,0,0,1,0,0,0,1.2,9.82,55,128
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,A T-Rex can run 20 miles per hour. How many miles can he run in 15 minutes?,"def solution():
    #A T-Rex can run 20 miles per hour
    speed = 20
    #He can run 20/60 = 1/3 miles per minute
    speed_per_minute = speed / 60
    #He can run 1/3 * 15 = 5 miles in 15 minutes
    miles_15_minutes = speed_per_minute * 15
    return miles_15_minutes",5.0,0,0,1,0,0,0,0.7,10.56,27,114
0,,,1,,,,,,,,,0,"In lacrosse, if you need 7 more goals to average at least 6 goals per game, how many goals do you need?","def solution():
    #A lacrosse player needs to score 7 more goals
    goals_needed = 7
    #to have an average of at least 6 goals per game
    goals_per_game = 6
    #So the answer is:
    result = goals_needed + goals_per_game
    return result",13,0,0,0,1,0,0,6.0,9.03,30,79
1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,"There are 150 Pokémon badges. Ash caught 50 Pokémon. He can catch 4 Pokémon each day. 
How many more days does he have to go until he catches 150 Pokémon?","def solution():
    
    return result",5,0,0,0,1,0,0,1.5,7.69,56,10
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"There are 200 cars in a parking lot. 50 cars are red, and the rest are blue. How many blue cars are there?","def solution():
    total_cars = 200
    red_cars = 50
    blue_cars = total_cars - red_cars
    return blue_cars
print(solution())",150,0,0,0,0,1,0,-0.9,6.76,34,54
1,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,"The King of the Unicorns needs to purchase unicorn food. Red unicorns eat 5 lb per day, and pink unicorns eat 3 lb per day. A gallon of milk weighs 8.643 lbs. How many gallons of milk do the 20 pink unicorns and 17 red unicorns need to eat in one day?","def solution():
    #There are 20 pink unicorns and 17 red unicorns
    pink_unicorns = 20
    red_unicorns = 17
    #A day has 24 hours
    hours_day = 24
    #Unicorns eat 5 lb of food per hour for 24 hours
    food_per_hour = 5
    #Pink unicorns eat 3 lb of food per hour for 24 hours
    food_per_hour_pink = 3
    #A gallon of milk weighs 8.64
    return result",5,0,0,0,1,0,0,3.6,8.84,93,154
1,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,Captain Marvel can punch 500 times in 5 minutes. How many punches can he throw in 10 minutes?,"def solution():
    #Captain Marvel can punch 500 times in 5 minutes
    punches_in_5_minutes = 500
    #So, in 10 minutes, he can punch
    punches_in_10_minutes = punches_in_5_minutes * 2
    return punches_in_10_minutes",1000,0,0,0,0,1,0,3.3,10.22,30,95
0,,,1,,,,,,,,,0,Train A is traveling at 60 miles per hour and Train B is traveling at 40 miles per hour. Train A is 100 miles ahead of Train B. How many hours will it take for Train B to catch up to Train A?,"def solution():
    #Train A's speed
    speed_A = 60
    #Train B's speed
    speed_B = 40
    #The distance between Train A and Train B
    distance = 100
    #The relative speed of Train A and Train B
    relative_speed = speed_A - speed_B
    #The time it will take for Train B to catch up to Train A
    time = distance / relative_speed
    return time
print(solution())",5.0,0,0,0,0,1,0,3.0,7.28,56,120
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Barbie has 100 pairs of shoes. She gave 20 pairs of shoes to Ken, 30 pairs of shoes to Skipper, and 40 pairs of shoes to Stacie. How many pairs of shoes does Barbie have left?","def solution():
    #Barbie started with 100 pairs of shoes
    shoes_initial = 100
    #She gave 20 pairs of shoes to Ken
    shoes_ken = 20
    #She gave 30 pairs of shoes to Skipper
    shoes_skipper = 30
    #She gave 40 pairs of shoes to Stacie
    shoes_stacie = 40
    #The answer is
    result = shoes_initial - shoes_ken - shoes_skipper - shoes_stacie
    return result",10,0,0,1,0,0,0,2.1,8.62,61,144
0,,,1,,,,,,,,,0,"Patrick Mahomes is the only person in modern history to win Super Bowl 50 with one team, then go on the win Super Bowl 53 with a different team and repeat as champion. Which of the two teams he won the Super Bowl with first do you think it was? If you said the Dolphins, then you don’t know anything about football. Mahomes was only on the Chiefs for 4 years while he was with the Texans for 6 years. So, what operation would you use to determine this difference between the 2 teams?","def solution():
    #Mahomes was on the Texans with for 6 years
    texans_years = 6
    #He was only on the Chiefs for 4 years
    chiefs_years = 4
    #The difference between the number of years of each team is
    difference = texans_years - chiefs_years
    #So, it's Mahomes' first Super Bowl victory was winning in his 6th season
    result = difference
    return result",2,0,0,0,1,0,0,7.1,7.42,120,117
1,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,"Patrick Mahomes, the star quarterback of the Kansas City Chiefs, led his team to victory after completing 20 of 45 of his passing attempts against the New England Patriots in the 2019 AFC Championship. 
His team managed to overcome the Patriots 37–31 to move onto the Super Bowl
. How many passing attempts did Patrick Mahomes complete successfully against the Patriots?","def solution():
    #Patrick Mahomes had 20 completed passes the AFC Championship
    successfully_completed_during_game = 20
    #He attempted 45 total passes
    completely_attempted_during_game = 45
    #The answer is the number of successfully completed passing attempts
    result = successfully_completed_during_game
    return result",20,0,0,0,1,0,0,9.9,10.68,94,94
1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,Wonder Woman has 5000 gold bricks. She uses 1000 gold bricks to build a new suit. She then uses 2000 gold bricks to build a new AI. How many gold bricks does she have left?,"def solution():
    #Wonder Woman started with 5000 gold bricks
    gold_bricks_initial = 5000
    #She used 1000 gold bricks to build a new suit
    gold_bricks_suit = 1000
    #She then used 2000 gold bricks to build a new AI
    gold_bricks_AI = 2000
    #The answer is
    result = gold_bricks_initial - gold_bricks_suit - gold_bricks_AI
    return result",2000,0,0,0,0,1,0,0.8,6.78,57,134
1,1.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0,There are 100 Ninja Turtles. 1/3 of the Ninja Turtles are in the sewers. 1/4 of the Ninja Turtles in the sewers are in the Technodrome. How many Ninja Turtles are in the Technodrome?,"def solution():
    #Total number of Ninja Turtles
    total_turtles = 100
    #1/3 of the Ninja Turtles are in the sewers
    sewer_turtles = total_turtles / 3
    #1/4 of the Ninja Turtles in the sewers are in the Technodrome
    technodrome_turtles = sewer_turtles / 4
    #The answer is
    result = technodrome_turtles
    return result",8.333333333333334,0,0,1,0,0,0,4.2,7.77,66,125
0,,,0,,,,,,,,,0,"Thor's car has a 12 gallon gas tank. After getting gas, there are 3 gallons of gas left. How many gallons of gas did Thor's car start with?","def solution():
    #Total gallons in the tank
    total_gallons = 12
    #Gallons left after fill up
    left_gallons = 3
    #Answer is
    result = total_gallons - left_gallons
    return result",9,0,0,0,1,0,0,2.2,6.35,43,68
1,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0,"Taylor Swift has 1000 albums. 1/3 of the albums are in her car, 1/5 of the albums are in her house, and the rest are in her studio. How many albums are in her studio?","def solution():
    #Taylor Swift has 1000 albums
    albums = 1000
    #1/3 of the albums are in her car
    albums_in_car = albums * 1/3
    #1/5 of the albums are in her house
    albums_in_house = albums * 1/5
    #The answer is
    albums_in_studio = albums - albums_in_car - albums_in_house
    return albums_in_studio",466.66666666666674,0,0,1,0,0,0,3.1,7.37,51,115
1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,"There are 1000 cars in the town. 
400 of them are sports cars. 
100 of these sports cars are fast. 
12 of the sports cars are fast and have a manual transmission. 
5 of the fast sports cars are red. 
How many fast sports cars are not red?","def solution():
    #There are 1000 cars in the town
    total = 1000
    #400 of them are sports cars
    sports = 400
    #100 of these sports cars are fast
    sports_fast = 100
    #12 of the sports cars are fast and have a manual transmission
    manual = 12
    #5 of the fast sports cars are red
    red = 5
    #The answer is
    fast_not_red = sports_fast - red
    fast_not_red_manual = manual - red
    result = fast_not_red - fast_not_red_manual
    return result",88,0,0,0,1,0,0,0.5,6.99,74,161
1,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,"The soccer team has 100 soccer balls. 
They use 20 of them in the first game, 10 in the second game, 15 in the third game, and 10 in the fourth game. 
How many soccer balls do they have left?","def solution():
    #The soccer team has 100 soccer balls
    soccer_balls_initial = 100
    #They use 20 of them in the first game
    soccer_balls_used_game1 = 20
    #10 in the second game
    soccer_balls_used_game2 = 10
    #15 in the third game
    soccer_balls_used_game3 = 15
    #and 10 in the fourth game
    soccer_balls_used_game4 = 10
    #The answer is
    result = soccer_balls_initial - soccer_balls_used_game1 - soccer_balls_used_game2
    return result",70,0,0,1,0,0,0,2.6,6.66,65,183
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Spiderman has 5000 spiderwebs. He uses 3000 of them to make a giant web. He uses 1000 more to make a spiderweb shield. How many spiderwebs does he have left?,"def solution():
    #Spiderman has 5000 spiderwebs
    spiderwebs_total = 5000
    #He uses 3000 of them to make a giant web
    spiderwebs_giant_web = 3000
    #He uses 1000 more to make a spiderweb shield
    spiderwebs_shield = 1000
    #The answer is
    result = spiderwebs_total - spiderwebs_giant_web - spiderwebs_shield
    return result",1000,0,0,1,0,0,0,3.9,8.22,57,139
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"The unicorns in the Black Panther's land are in two groups. Group 1 has 7 unicorns, and Group 2 has 8 unicorns. How many unicorns are there in total?","def solution():
    #Group 1 has 7 unicorns
    group1 = 7
    #Group 2 has 8 unicorns
    group2 = 8
    #The answer is
    result = group1 + group2
    return result",15,0,0,0,0,1,0,2.4,8.47,53,63
1,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1,"If a jar of cookies is 3/4 full and there are 12 cookies in the jar, what percentage of the jar is not full?","def solution():
    # Total number of cookies in the jar
    total_cookies = 12
    
    # Number of cookies that are not in the jar
    not_full_cookies = total_cookies * (1 - 3/4)
    
    # Convert the number of cookies to percentage
    not_full_percentage = not_full_cookies / total_cookies * 100
    
    return not_full_percentage
print(solution())",25.0,0,0,0,0,1,0,7.9,7.46,32,114
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"A soccer team has 25 players. 10 are defenders, 6 are midfielders, and the rest are forwards. How many forwards are there?","def solution():
    #The number of players
    players = 25
    #The number of defenders, midfielders, and forwards
    defenders = 10
    midfielders = 6
    forwards = players - defenders - midfielders
    return forwards",9,0,0,1,0,0,0,3.8,9.74,39,68
